CODNEG,1,2,3,4,PREULT
BBAS3       ,31770432300,4639,4745,4612,4730
BBAS3       ,40830684100,4746,4825,4716,4802
BBAS3       ,46086546300,4841,4870,4677,4677
BBAS3       ,72579328100,4700,4798,4690,4751
BBAS3       ,27114805900,4744,4774,4686,4728
BBAS3       ,55365445100,4739,4756,4560,4584
BBAS3       ,49492805600,4584,4584,4480,4554
BBAS3       ,40099434300,4579,4621,4521,4571
BBAS3       ,36266068600,4550,4608,4525,4534
BBAS3       ,24816601000,4550,4590,4548,4549
BBAS3       ,29730043000,4571,4571,4481,4495
BBAS3       ,83819955800,4461,4461,4336,4342
BBAS3       ,68589103200,4377,4529,4362,4529
BBAS3       ,32689797600,4537,4560,4462,4560
BBAS3       ,58784291900,4510,4523,4376,4380
BBAS3       ,51195931000,4420,4433,4301,4301
BBAS3       ,40529101000,4357,4434,4310,4420
BBAS3       ,28770451100,4429,4482,4402,4440
BBAS3       ,41197126800,4480,4539,4475,4523
BBAS3       ,31022770700,4524,4556,4483,4500
BBAS3       ,65883786500,4497,4518,4427,4438
BBAS3       ,67937468400,4440,4536,4390,4500
BBAS3       ,112587954400,4533,4570,4458,4491
BBAS3       ,217066569900,4600,4655,4550,4606
BBAS3       ,72892705600,4630,4675,4577,4640
BBAS3       ,80641245800,4650,4767,4644,4740
BBAS3       ,98822244500,4735,4836,4688,4760
BBAS3       ,105134391400,4774,4808,4671,4730
BBAS3       ,49798651400,4728,4805,4711,4773
BBAS3       ,70159207000,4785,4879,4770,4879
BBAS3       ,50727619700,4859,4911,4846,4866
BBAS3       ,76517954000,4861,4942,4753,4942
BBAS3       ,68342252200,4890,4900,4795,4815
BBAS3       ,58986332900,4844,4880,4745,4796
BBAS3       ,53213012500,4815,4855,4740,4769
BBAS3       ,44382053000,4780,4845,4763,4799
BBAS3       ,51728349500,4800,4848,4735,4767
BBAS3       ,69336708400,4805,4848,4746,4767
BBAS3       ,79344501600,4736,4775,4656,4700
BBAS3       ,47676848300,4674,4743,4641,4724
BBAS3       ,77243549700,4703,4754,4635,4672
BBAS3       ,60435603200,4643,4669,4581,4595
BBAS3       ,55907895300,4613,4675,4576,4651
BBAS3       ,72496222200,4700,4715,4600,4600
BBAS3       ,37293702600,4635,4647,4571,4579
BBAS3       ,51977051500,4575,4649,4565,4638
BBAS3       ,35629742300,4609,4690,4592,4675
BBAS3       ,34569841400,4676,4694,4627,4660
BBAS3       ,70413098800,4635,4638,4556,4600
BBAS3       ,52132539600,4620,4738,4549,4734
BBAS3       ,32731319500,4694,4767,4656,4760
BBAS3       ,34788397400,4764,4799,4741,4781
BBAS3       ,46583112000,4781,4833,4743,4743
BBAS3       ,84765399300,4814,4869,4795,4839
BBAS3       ,73387217900,4839,4913,4830,4909
BBAS3       ,46169627100,4916,4927,4831,4867
BBAS3       ,46767388600,4858,4899,4827,4847
BBAS3       ,41003529100,4835,4895,4831,4862
BBAS3       ,31366881900,4855,4874,4766,4792
BBAS3       ,47741553600,4805,4837,4756,4785
BBAS3       ,41117242500,4800,4891,4786,4891
BBAS3       ,88421282000,4886,4950,4836,4853
BBAS3       ,58283641000,4876,4925,4787,4787
BBAS3       ,51119074500,4814,4895,4792,4895
BBAS3       ,102080754900,4875,5071,4863,5064
BBAS3       ,61921803700,5030,5116,5008,5116
BBAS3       ,48481173100,5095,5110,5024,5106
BBAS3       ,45744200700,5096,5260,5074,5260
BBAS3       ,53135768700,5248,5326,5235,5320
BBAS3       ,45617333800,5335,5367,5226,5297
